24566.13*A,PRS,PRESIDIO LELY INTL,PRESIDIO,TX,ASW,TEX,PU,29-38-03.1650N,104-21-41.3800W,PU,,NON-NPIAS,,N,100LLA,INSTR,3,900 
10280.*A,PZQ,PRESQUE ISLE COUNTY,ROGERS CITY,MI,AGL,DET,PU,45-24-25.5000N,083-48-46.3000W,PU,,General Aviation,,N,100LL,,4,950 
04296.*A,U10,PRESTON,PRESTON,ID,ANM,HLN,PU,42-06-24.8690N,111-54-45.1400W,PU,,General Aviation,,N,100LL,AGRI  INSTR,14,7040 
27484.*A,PBH,PRICE COUNTY,PHILLIPS,WI,AGL,CHI,PU,45-42-32.2000N,090-24-09.0000W,PU,,General Aviation,,N,100LLA    MOGAS,INSTR,19,18100 
10023.9*A,9G2,PRICES,LINDEN,MI,AGL,DET,PU,42-48-27.4000N,083-46-08.3000W,PU,,NON-NPIAS,,N,100LL,,19,2700 
10337.*A,6Y9,PRICKETT-GROOMS FLD,SIDNAW,MI,AGL,DET,PU,46-30-31.1500N,088-42-21.0500W,PR,,NON-NPIAS,,N,,,0,150 
04277.1*A,67S,PRIEST LAKE USFS,NORDMAN,ID,ANM,HLN,PU,48-34-26.4000N,116-57-30.9000W,PU,,NON-NPIAS,,N,,,0,1200 
04302.*A,1S6,PRIEST RIVER MUNI,PRIEST RIVER,ID,ANM,HLN,PU,48-11-26.5000N,116-54-35.2000W,PU,,General Aviation,,N,,,14,4800 
06277.4*A,2Y0,PRIMGHAR,PRIMGHAR,IA,ACE,NONE,PU,43-04-42.5000N,095-36-51.9000W,PU,,NON-NPIAS,,N,,,0,250 
90368.*A,CYPR,PRINCE RUPERT,PRINCE RUPERT,,,NONE,PU,54-17-09.0000N,130-26-41.0000W,PU,,NON-NPIAS,,N,A1,,0,0 
90875.*A,TNCM,PRINCESS JULIANA INTL,PHILIPSBURG,,,NONE,PU,18-02-27.3400N,063-06-32.2500W,PU,,NON-NPIAS,,Y,100  A1,CARGO,0,0 
14215.*A,39N,PRINCETON,PRINCETON/ROCKY HILL,NJ,AEA,HAR,PU,40-23-56.7000N,074-39-32.4000W,PR,,Reliever,,N,100LLA,AVNCS  CHTR  INSTR  RNTL  SALES,76,39421 
10922.1*A,PNM,PRINCETON MUNI,PRINCETON,MN,AGL,DMA,PU,45-33-35.5240N,093-36-29.5780W,PU,,General Aviation,,N,100LL,SALES,27,13300 
08224.*A,PNN,PRINCETON MUNI,PRINCETON,ME,ANE,NONE,PU,45-12-02.4000N,067-33-51.8000W,PU,,General Aviation,,N,100LL,,5,2330 
07346.1*A,2M0,PRINCETON-CALDWELL COUNTY,PRINCETON,KY,ASO,MEM,PU,37-06-54.4758N,087-51-25.4958W,PU,,General Aviation,,N,100LL,,10,5971 
19575.*A,S39,PRINEVILLE,PRINEVILLE,OR,ANM,SEA,PU,44-17-16.0000N,120-54-18.6000W,PU,,General Aviation,,N,100LLA,AGRI  INSTR,115,10400 
24137.611*A,16X,PROPWASH,JUSTIN,TX,ASW,TEX,PU,33-04-50.2000N,097-21-30.3000W,PR,,NON-NPIAS,,N,,,99,5300 
24137.68*A,XA0,PROSE FIELD,JUSTIN,TX,ASW,TEX,PU,33-08-53.4000N,097-16-48.1000W,PR,,NON-NPIAS,,N,,,2,200 
50620.2*A,PPC,PROSPECT CREEK,PROSPECT CREEK,AK,AAL,NONE,PU,66-48-50.6000N,150-38-37.0000W,PU,IV A U 07/2008,General Aviation,,N,,,0,498 
19578.*A,64S,PROSPECT STATE,PROSPECT,OR,ANM,SEA,PU,42-44-33.3000N,122-29-20.3000W,PU,,NON-NPIAS,,N,,,1,1225 
26369.*A,S40,PROSSER,PROSSER,WA,ANM,SEA,PU,46-12-48.1372N,119-47-44.0264W,PU,,General Aviation,,N,100LL,INSTR  RNTL,51,13200 
07347.5*A,8M9,PROVIDENCE-WEBSTER CO,PROVIDENCE,KY,ASO,MEM,PU,37-25-26.8000N,087-44-09.5000W,PU,,NON-NPIAS,,N,,,4,6000 
90960.*A,MBPV,PROVIDENCIALES INTL,PROVIDENCIALES,,,NONE,PU,21-46-25.5500N,072-16-07.2300W,PU,,NON-NPIAS,,Y,100  A,CARGO,0,0 
09211.*A,PVC,PROVINCETOWN MUNI,PROVINCETOWN,MA,ANE,NONE,PU,42-04-20.2000N,070-13-14.6000W,PU,,Primary,Non-Hub,N,100LL,AFRT  CHTR  INSTR,10,75450 
25269.*A,PVU,PROVO MUNI,PROVO,UT,ANM,DEN,PU,40-13-09.1000N,111-43-24.1000W,PU,I B U 05/2005,Primary,Non-Hub,Y,100  A,AMB  CHTR  INSTR  RNTL  SURV,104,172014 
26388.*A,33S,PRU FIELD,RITZVILLE,WA,ANM,SEA,PU,47-07-24.4300N,118-23-21.5800W,PU,,General Aviation,,N,,AGRI,3,6200 
00251.*A,DCU,PRYOR FIELD RGNL,DECATUR,AL,ASO,JAN,PU,34-39-14.6000N,086-56-43.3000W,PU,,General Aviation,,N,100LLA1+,INSTR  RNTL,73,167701 
22956.*G,50M,PUCKETT,EAGLEVILLE,TN,ASO,MEM,PU,35-41-22.0000N,086-36-54.0000W,PR,,NON-NPIAS,,N,,GLD  INSTR  RNTL  TOW,4,2900 
02709.*A,PUB,PUEBLO MEMORIAL,PUEBLO,CO,ANM,DEN,PU,38-17-23.8000N,104-29-52.9000W,PU,II A S 05/1973,Commercial Service,,Y,100LLA,AGRI  AMB  CHTR  INSTR  RNTL  SALES  SURV,128,165876 
26372.*A,PUW,PULLMAN/MOSCOW RGNL,PULLMAN/MOSCOW-ID,WA,ANM,SEA,PU,46-44-37.9000N,117-06-34.5000W,PU,I B S 05/1973,Primary,Non-Hub,N,100LLA,AFRT  AGRI  CHTR  INSTR  RNTL,70,29350 
03455.*A,PGD,PUNTA GORDA,PUNTA GORDA,FL,ASO,ORL,PU,26-55-08.1756N,081-59-27.3329W,PU,I C S 08/1975,Primary,Non-Hub,Y,100LLA    A+,CHTR  INSTR  RNTL,284,72400 
90369.*A,CYPU,PUNTZI MOUNTAIN,PUNTZI MOUNTAIN,,,NONE,PU,52-06-46.0000N,124-08-41.0000W,PU,,NON-NPIAS,,N,,,0,0 
21305.*A,N35,PUNXSUTAWNEY MUNI,PUNXSUTAWNEY,PA,AEA,HAR,PU,40-58-00.0290N,078-55-48.0190W,PU,,General Aviation,,N,100LL,INSTR,10,5200 
19178.1*A,3O3,PURCELL MUNI - STEVEN E SHEPHARD FIELD,PURCELL,OK,ASW,AOK,PU,34-59-00.0590N,097-22-57.4980W,PU,,General Aviation,,N,,,10,2000 
05412.*A,LAF,PURDUE UNIVERSITY,LAFAYETTE,IN,AGL,CHI,PU,40-24-44.3000N,086-56-12.8000W,PU,IV A U 11/1972,General Aviation,,Y,100LLA,AMB  AVNCS  CHTR  RNTL  SALES,82,96393 
50620.5*A,01A,PURKEYPILE,PURKEYPILE,AK,AAL,NONE,PU,62-56-36.9990N,152-16-12.0590W,PU,,NON-NPIAS,,N,,,2,250 
18423.*A,3W2,PUT IN BAY,PUT IN BAY,OH,AGL,DET,PU,41-38-12.0000N,082-49-42.0000W,PU,,General Aviation,,N,,,16,15125 
05311.*A,4I7,PUTNAM COUNTY,GREENCASTLE,IN,AGL,CHI,PU,39-38-00.8000N,086-48-49.7000W,PU,,General Aviation,,N,100LLA1+,INSTR  RNTL,18,7309 
18365.01*A,OWX,PUTNAM COUNTY,OTTAWA,OH,AGL,DET,PU,41-02-08.1000N,083-58-54.9000W,PU,,General Aviation,,N,100LLA    A+,AGRI,24,11910 
04868.*A,MLI,QUAD CITY INTL,MOLINE,IL,AGL,CHI,PU,41-26-53.8000N,090-30-27.1000W,PU,I B S 05/1973,Primary,Small,Y,100LLA,AVNCS  CARGO  CHTR,87,34156 
04868.1*C,I04,QUAD-CITY,MOLINE,IL,AGL,CHI,PU,41-27-36.1220N,090-29-34.4790W,PR,,NON-NPIAS,,N,100LL,BCHGR  INSTR  RNTL,1,80 
50622.5*A,20K,QUAIL CREEK,QUAIL CREEK,AK,AAL,NONE,PU,65-21-14.3310N,149-45-44.0070W,PU,,NON-NPIAS,,N,,CARGO,0,0 
21308.*A,UKT,QUAKERTOWN,QUAKERTOWN,PA,AEA,HAR,PU,40-26-06.5000N,075-22-55.0000W,PU,,General Aviation,,N,100LL,INSTR  RNTL,89,29667 
27603.2*C,99C,QUAMS MARINA,STOUGHTON,WI,AGL,CHI,PU,42-57-04.0010N,089-16-15.4210W,PR,,NON-NPIAS,,N,MOGAS,BCHGR,0,50 
24586.*A,F01,QUANAH MUNI,QUANAH,TX,ASW,TEX,PU,34-16-37.5351N,099-45-34.8688W,PU,,General Aviation,,N,100LL,AGRI  INSTR  RNTL,0,4400 
50121.5*A,JLA,QUARTZ CREEK,COOPER LANDING,AK,AAL,NONE,PU,60-29-03.3500N,149-43-22.4400W,PU,,NON-NPIAS,,N,,CARGO,3,450 
50623.*A,5QC,QUARTZ CREEK /KOUGAROK/,QUARTZ CREEK,AK,AAL,NONE,PU,65-24-21.3590N,164-39-20.6090W,PU,,NON-NPIAS,,N,,,0,0 
90373.*A,CYQB,QUEBEC/JEAN LESAGE INTL,QUEBEC,,,NONE,PU,46-47-28.0000N,071-23-36.0000W,PU,,NON-NPIAS,,N,,,0,0 
10802.2*A,LYV,QUENTIN AANENSON FIELD,LUVERNE,MN,AGL,DMA,PU,43-37-00.3693N,096-13-03.8510W,PU,,General Aviation,,N,100LLA,PAJA,18,8400 
14705.1*A,N24,QUESTA MUNI NR 2,QUESTA,NM,ASW,LNM,PU,36-48-01.1000N,105-35-51.0000W,PU,,General Aviation,,N,,,0,200 
26376.5*A,UIL,QUILLAYUTE,QUILLAYUTE,WA,ANM,SEA,PU,47-56-11.7000N,124-33-45.4810W,PU,,General Aviation,,N,,,0,6700 
03459.*A,2J9,QUINCY MUNI,QUINCY,FL,ASO,ORL,PU,30-35-52.3350N,084-33-26.7300W,PU,,General Aviation,,N,100LL,PAJA,50,6240 
26376.83*A,80T,QUINCY MUNI,QUINCY,WA,ANM,SEA,PU,47-12-41.8000N,119-50-23.4000W,PU,,NON-NPIAS,,N,,,6,3800 
04958.*A,UIN,QUINCY RGNL-BALDWIN FIELD,QUINCY,IL,AGL,CHI,PU,39-56-34.8626N,091-11-40.0681W,PU,II A U 05/1973,Primary,Non-Hub,N,100LLA,AMB  CHTR  INSTR  RNTL,47,23440 
50623.4*A,AQH,QUINHAGAK,QUINHAGAK,AK,AAL,NONE,PU,59-45-18.3400N,161-50-43.3200W,PU,,Commercial Service,,N,A+,,0,0 
12741.*A,GTE,QUINN FIELD,GOTHENBURG,NE,ACE,NONE,PU,40-55-31.7400N,100-08-47.6500W,PU,,NON-NPIAS,,N,100LL,AGRI,18,7420 
03959.*A,4J5,QUITMAN BROOKS COUNTY,QUITMAN,GA,ASO,ATL,PU,30-48-18.6600N,083-35-20.6402W,PU,,General Aviation,,N,,AGRI  GLD,17,10000 
21990.*A,OQU,QUONSET STATE,NORTH KINGSTOWN,RI,ANE,NONE,PU,41-35-49.7000N,071-24-43.7000W,PU,,Reliever,,Y,100LLA,INSTR  RNTL,15,25995 
26388.8*A,8W9,R & K SKYRANCH,ROCHESTER,WA,ANM,SEA,PU,46-49-57.6580N,123-05-29.1070W,PR,,NON-NPIAS,,N,,AVNCS  INSTR,12,500 
16353.7*A,5R5,R & R AERO,WARSAW,NY,AEA,NYC,PU,42-43-15.0000N,078-11-05.0000W,PR,,NON-NPIAS,,N,,INSTR  SALES,6,750 
09943.1*A,4Y1,RAETHER,HOWELL,MI,AGL,DET,PU,42-33-54.7000N,083-51-22.6500W,PR,,NON-NPIAS,,N,,,1,100 
53004.*A,BQN,RAFAEL HERNANDEZ,AGUADILLA,PR,ASO,ATL,PU,18-29-41.5000N,067-07-46.0000W,PU,I B S 07/2005,Primary,Non-Hub,Y,100  A1,CARGO  CHTR  INSTR,31,51085 
50642.1*A,6AK,RAINY PASS LODGE,RAINY PASS,AK,AAL,NONE,PU,62-05-02.9110N,152-43-03.0890W,PU,,NON-NPIAS,,N,,,0,244 
26520.*A,BKW,RALEIGH COUNTY MEMORIAL,BECKLEY,WV,AEA,BKW,PU,37-47-14.4000N,081-07-27.0000W,PU,I A S 05/1973,Commercial Service,,N,100LLA,AMB  CARGO  CHTR  INSTR  RNTL,44,22351 
16845.*A,W17,RALEIGH EAST,KNIGHTDALE,NC,ASO,MEM,PU,35-47-51.8000N,078-26-13.2350W,PR,,NON-NPIAS,,N,MOGAS,,31,7500 
17082.12*A,TTA,RALEIGH EXEC JETPORT AT SANFORD-LEE COUNTY,SANFORD,NC,ASO,MEM,PU,35-34-56.8000N,079-06-04.8000W,PU,,Reliever,,N,100LLA1+,AVNCS  CARGO  CHTR  INSTR  RNTL  SALES,96,63000 
17035.*A,RDU,RALEIGH-DURHAM INTL,RALEIGH/DURHAM,NC,ASO,MEM,PU,35-52-39.5000N,078-47-14.9000W,PU,I D S 05/1973,Primary,Medium,Y,100LLA,AFRT  AMB  AVNCS  CARGO  CHTR  INSTR  RNTL  SALES  SURV,136,91528 
50746.*A,TAL,RALPH M CALHOUN MEMORIAL,TANANA,AK,AAL,NONE,PU,65-10-27.8000N,152-06-29.2000W,PU,,Commercial Service,,N,,CARGO,0,3100 
24638.*A,F46,RALPH M HALL/ROCKWALL MUNI,ROCKWALL,TX,ASW,TEX,PU,32-55-50.1400N,096-26-07.7480W,PU,,General Aviation,,N,100LLA,INSTR  RNTL  SALES,61,38020 
11458.1*A,30M,RALPH M SHARPE,TUNICA,MS,ASO,JAN,PU,34-40-00.3650N,090-22-00.3550W,PR,,NON-NPIAS,,N,,AGRI,2,2090 
27867.*A,PNA,RALPH WENZ FIELD,PINEDALE,WY,ANM,DEN,PU,42-47-50.6000N,109-48-39.7000W,PU,,General Aviation,,N,100LLA,,25,3985 
50429.*A,OTZ,RALPH WIEN MEMORIAL,KOTZEBUE,AK,AAL,NONE,PU,66-53-05.3079N,162-35-53.2947W,PU,I B S 04/2005,Primary,Non-Hub,N,100  A,CARGO,43,60000 
02078.*A,RNM,RAMONA,RAMONA,CA,AWP,LAX,PU,33-02-21.0000N,116-54-54.9000W,PU,,Reliever,,Y,100LLA,INSTR  RNTL  SALES,146,118548 
50645.*A,RMP,RAMPART,RAMPART,AK,AAL,NONE,PU,65-30-28.4400N,150-08-27.0000W,PU,,General Aviation,,N,,,0,350 
02078.751*A,RIU,RANCHO MURIETA,RANCHO MURIETA,CA,AWP,SFO,PU,38-29-12.4000N,121-06-10.0000W,PR,,General Aviation,,N,100LLA,INSTR  RNTL,37,26500 
15684.*A,06N,RANDALL,MIDDLETOWN,NY,AEA,NYC,PU,41-25-54.8832N,074-23-29.6199W,PR,,Reliever,,N,100LL,GLD  INSTR  RNTL  TOW,13,22500 
05774.*A,I22,RANDOLPH COUNTY,WINCHESTER,IN,AGL,CHI,PU,40-10-03.7000N,084-55-45.8000W,PU,,General Aviation,,N,100LLA,INSTR  RNTL,14,5420 
10737.*A,HIB,RANGE RGNL,HIBBING,MN,AGL,DMA,PU,47-23-11.7000N,092-50-20.3000W,PU,I A S 06/1973,Primary,Non-Hub,N,100LLA,AMB  AVNCS  INSTR,42,30365 
08231.*C,M57,RANGELEY LAKE,RANGELEY,ME,ANE,NONE,PU,44-57-11.9000N,070-39-47.0000W,PR,,NON-NPIAS,,N,100LL,CHTR,1,200 
02710.3*A,4V0,RANGELY,RANGELY,CO,ANM,DEN,PU,40-05-38.3000N,108-45-47.0000W,PU,,General Aviation,,N,100LL,INSTR,19,47115 
26230.*A,21W,RANGER CREEK,GREENWATER,WA,ANM,SEA,PU,47-00-47.3000N,121-32-01.2000W,PU,,NON-NPIAS,,N,,,0,450 
24593.*A,F23,RANGER MUNI,RANGER,TX,ASW,TEX,PU,32-27-05.3100N,098-40-53.4450W,PU,,NON-NPIAS,,N,,,6,1200 
24595.1*A,49F,RANKIN,RANKIN,TX,ASW,TEX,PU,31-13-37.3000N,101-57-10.5000W,PU,,NON-NPIAS,,N,,,1,700 
11914.01*A,78Y,RANKIN,MARYVILLE,MO,ACE,NONE,PU,40-19-54.1000N,094-50-04.9000W,PR,,NON-NPIAS,,N,,INSTR  RNTL,5,250 
04958.85*A,TIP,RANTOUL NATL AVN CNTR-FRANK ELLIOTT FLD,RANTOUL,IL,AGL,CHI,PU,40-17-36.8000N,088-08-32.6000W,PU,,General Aviation,,N,100LLA,AFRT  AGRI  CHTR  GLD  INSTR  RNTL  SALES,10,20000 
22776.*A,RAP,RAPID CITY RGNL,RAPID CITY,SD,AGL,DMA,PU,44-02-43.2000N,103-03-26.5000W,PU,I B S 05/1973,Primary,Non-Hub,Y,100LLA,AFRT  AMB  AVNCS  CHTR  INSTR  RNTL  SALES  SURV,109,40881 
14709.*A,RTN,RATON MUNI/CREWS FIELD,RATON,NM,ASW,LNM,PU,36-44-32.7542N,104-30-06.2325W,PU,,General Aviation,,N,100LLA1+,,20,7900 
12384.*A,6S5,RAVALLI COUNTY,HAMILTON,MT,ANM,HLN,PU,46-15-05.3800N,114-07-31.9450W,PU,,General Aviation,,N,100LLA    A+,AMB  CHTR  INSTR  PAJA  RNTL  SALES,90,23600 
02082.*A,O39,RAVENDALE,RAVENDALE,CA,AWP,SFO,PU,40-48-11.8000N,120-21-58.4000W,PU,,NON-NPIAS,,N,,,0,365 
27873.*A,RWL,RAWLINS MUNI/HARVEY FIELD,RAWLINS,WY,ANM,DEN,PU,41-48-20.6000N,107-12-01.2000W,PU,,General Aviation,,N,100LLA,,15,4270 
10255.*A,57D,RAY COMMUNITY,RAY,MI,AGL,DET,PU,42-44-12.3056N,082-53-19.8152W,PR,,NON-NPIAS,,N,100LL,INSTR,89,29000 
18652.1*A,67D,READER-BOTSFORD,WELLINGTON,OH,AGL,DET,PU,41-09-45.1920N,082-12-09.5630W,PR,,NON-NPIAS,,N,,GLD  INSTR  TOW,4,18700 
21329.*A,RDG,READING RGNL/CARL A SPAATZ FIELD,READING,PA,AEA,HAR,PU,40-22-42.6000N,075-57-54.9000W,PU,IV A U 04/1975,General Aviation,,Y,100LLA,AFRT  AMB  AVNCS  CARGO  CHTR  INSTR  RNTL  SALES,122,82541 
23432.*A,E41,REAGAN COUNTY,BIG LAKE,TX,ASW,TEX,PU,31-11-55.8560N,101-28-21.0845W,PU,,NON-NPIAS,,N,100LL,,7,4000 
24200.13*A,49R,REAL COUNTY,LEAKEY,TX,ASW,TEX,PU,29-44-43.8040N,099-45-39.2130W,PR,,NON-NPIAS,,N,,,4,1200 
01153.8*A,7M8,RECTOR,RECTOR,AR,ASW,AOK,PU,36-15-00.2270N,090-19-10.3640W,PU,,NON-NPIAS,,N,,AGRI,1,12400 
02085.*A,RBL,RED BLUFF MUNI,RED BLUFF,CA,AWP,SFO,PU,40-09-01.1000N,122-15-07.9000W,PU,,General Aviation,,N,100LLA,CHTR  INSTR  RNTL,104,26150 
12895.1*A,7V7,RED CLOUD MUNI,RED CLOUD,NE,ACE,NONE,PU,40-04-55.8000N,098-32-28.9000W,PU,,General Aviation,,N,100LL,AGRI,10,5160 
50648.*A,RDV,RED DEVIL,RED DEVIL,AK,AAL,NONE,PU,61-47-17.0000N,157-21-00.9000W,PU,,General Aviation,,N,,CARGO,0,0 
10933.01*A,D81,RED LAKE FALLS MUNI,RED LAKE FALLS,MN,AGL,DMA,PU,47-49-29.8820N,096-15-28.1730W,PU,,NON-NPIAS,,N,,AGRI,7,13500 
14384.*A,N73,RED LION,VINCENTOWN,NJ,AEA,HAR,PU,39-54-14.9460N,074-44-58.3770W,PR,,NON-NPIAS,,N,100LL,,33,7549 
12483.*A,RED,RED LODGE,RED LODGE,MT,ANM,HLN,PU,45-11-14.8010N,109-16-02.5600W,PU,,General Aviation,,N,,INSTR,13,5950 
06283.*A,RDK,RED OAK MUNI,RED OAK,IA,ACE,NONE,PU,41-00-39.0000N,095-15-31.9000W,PU,,General Aviation,,N,100LLA,AGRI  INSTR  RNTL,28,11550 
18651.2*A,40I,RED STEWART AIRFIELD,WAYNESVILLE,OH,AGL,DET,PU,39-30-19.2160N,084-07-18.7650W,PR,,NON-NPIAS,,N,100LL,INSTR  RNTL  TOW,40,16800 
10934.*A,RGK,RED WING RGNL,RED WING,MN,AGL,DMA,PU,44-35-21.7000N,092-29-05.9000W,PU,,General Aviation,,N,100LLA,INSTR  RNTL  SALES,49,14050 
02089.*A,RDD,REDDING MUNI,REDDING,CA,AWP,SFO,PU,40-30-32.4000N,122-17-36.2000W,PU,I B S 05/1973,Primary,Non-Hub,Y,100LLA,AMB  AVNCS  CARGO  CHTR  INSTR  RNTL  SALES,166,99900 
22778.*A,1D8,REDFIELD MUNI,REDFIELD,SD,AGL,DMA,PU,44-51-44.9140N,098-31-46.3430W,PU,,General Aviation,,N,100LL,AGRI,12,3200 
02092.*A,REI,REDLANDS MUNI,REDLANDS,CA,AWP,LAX,PU,34-05-06.9000N,117-08-47.0000W,PU,,General Aviation,,N,100LL,CHTR  INSTR  RNTL  SALES,147,44000 
13864.*A,2N6,REDWING,JOBSTOWN,NJ,AEA,HAR,PU,40-01-37.5000N,074-41-27.2000W,PR,,NON-NPIAS,,N,,,3,4500 
10938.*A,RWF,REDWOOD FALLS MUNI,REDWOOD FALLS,MN,AGL,DMA,PU,44-32-48.8000N,095-04-55.2000W,PU,,General Aviation,,N,100LLA,,9,9800 
04360.1*A,I92,REED RANCH,YELLOW PINE,ID,ANM,HLN,PU,44-53-30.0000N,115-42-47.0000W,PU,,NON-NPIAS,,N,,,0,225 
02099.*A,O32,REEDLEY MUNI,REEDLEY,CA,AWP,SFO,PU,36-40-15.6000N,119-27-03.7000W,PU,,General Aviation,,N,100LLA,CHTR  INSTR  RNTL,46,33000 
27518.*A,C35,REEDSBURG MUNI,REEDSBURG,WI,AGL,CHI,PU,43-31-33.2367N,089-58-59.5980W,PU,,General Aviation,,N,100LLA,CHTR  INSTR  RNTL,10,14300 
23224.1*A,0M2,REELFOOT LAKE,TIPTONVILLE,TN,ASO,MEM,PU,36-28-31.2000N,089-20-46.7000W,PU,,NON-NPIAS,,N,,,0,2800 
05511.1*A,7I2,REESE,MUNCIE,IN,AGL,CHI,PU,40-09-15.1590N,085-18-59.8900W,PR,,NON-NPIAS,,N,100LLMOGAS,INSTR  RNTL  SALES,20,5366 
00530.*A,41A,REEVES,TALLASSEE,AL,ASO,JAN,PU,32-30-53.8000N,085-52-34.3000W,PU,,NON-NPIAS,,N,,SALES,4,4580 
02203.*A,RHV,REID-HILLVIEW OF SANTA CLARA COUNTY,SAN JOSE,CA,AWP,SFO,PU,37-19-58.3000N,121-49-11.3000W,PU,,Reliever,,Y,100LLA,INSTR  RNTL  SALES,272,109746 
21176.*A,58N,REIGLE FIELD,PALMYRA,PA,AEA,HAR,PU,40-17-12.3600N,076-34-37.1400W,PR,,NON-NPIAS,,N,100LL,INSTR  RNTL,65,30000 
10945.1*A,52Y,REMER MUNI,REMER,MN,AGL,DMA,PU,47-04-04.8330N,093-54-50.8450W,PU,,NON-NPIAS,,N,,,4,1000 
06632.*A,GLD,RENNER FLD /GOODLAND MUNI/,GOODLAND,KS,ACE,NONE,PU,39-22-14.3000N,101-41-56.4000W,PU,,General Aviation,,N,100LLA,AGRI  CHTR  INSTR  RNTL,18,43000 
13124.*A,RTS,RENO/STEAD,RENO,NV,AWP,PHX,PU,39-40-05.4370N,119-52-35.1827W,PU,,Reliever,,N,100LLA,RNTL,94,71000 
13123.*A,RNO,RENO/TAHOE INTL,RENO,NV,AWP,PHX,PU,39-29-56.8000N,119-46-05.2000W,PU,I C S 05/1973,Primary,Small,Y,100LLA1+,AMB  AVNCS  CARGO  INSTR  RNTL  SALES,113,73868 
16286.1*A,5B7,RENSSELAER COUNTY,TROY,NY,AEA,NYC,PU,42-41-29.9000N,073-34-47.9000W,PR,,General Aviation,,N,,,0,800 
26381.*A,RNT,RENTON MUNI,RENTON,WA,ANM,SEA,PU,47-29-35.3000N,122-12-56.7000W,PU,,Reliever,,Y,100LLA1+,AVNCS  BCHGR  CHTR  INSTR  RNTL,261,80688 
15236.*A,FRG,REPUBLIC,FARMINGDALE,NY,AEA,NYC,PU,40-43-43.6000N,073-24-48.3000W,PU,IV A U 11/1984,Primary,Non-Hub,Y,100LLA,AFRT  AMB  AVNCS  CARGO  CHTR  INSTR  RNTL  SALES  SURV,393,191619 
14712.1*A,T16,RESERVE,RESERVE,NM,ASW,LNM,PU,33-41-39.6000N,108-51-00.0050W,PU,,General Aviation,,N,,,0,240 
04305.1*A,RXE,REXBURG-MADISON COUNTY,REXBURG,ID,ANM,HLN,PU,43-50-02.1000N,111-48-18.4000W,PU,,General Aviation,,N,100LLA,INSTR  RNTL,62,31150 
27524.*A,RHI,RHINELANDER-ONEIDA COUNTY,RHINELANDER,WI,AGL,CHI,PU,45-37-51.2390N,089-27-59.8615W,PU,I A S 05/1973,Primary,Non-Hub,N,100LLA,AFRT  CHTR  INSTR  RNTL  SALES,24,24860 
24606.51*A,T76,RHOME MEADOWS,RHOME,TX,ASW,TEX,PU,33-08-57.4320N,097-29-46.0860W,PR,,NON-NPIAS,,N,,PAJA,11,3300 
27527.1*A,RPD,RICE LAKE RGNL - CARL'S FIELD,RICE LAKE,WI,AGL,CHI,PU,45-25-12.4000N,091-46-24.0000W,PU,,General Aviation,,N,100LLA,CHTR  INSTR  RNTL  SALES,38,27650 
00302.*A,M95,RICHARD ARTHUR FIELD,FAYETTE,AL,ASO,JAN,PU,33-42-32.7789N,087-48-54.7521W,PU,,General Aviation,,N,100LLA,INSTR,11,15300 
11029.9*A,TWM,RICHARD B HELGESON,TWO HARBORS,MN,AGL,DMA,PU,47-02-56.9000N,091-44-42.8000W,PU,,General Aviation,,N,100LLA    MOGAS,,39,7000 
03974.*A,RMG,RICHARD B RUSSELL REGIONAL - J H TOWERS FIELD,ROME,GA,ASO,ATL,PU,34-21-02.8000N,085-09-31.2000W,PU,,General Aviation,,N,100LLA1+,INSTR  RNTL,71,37919 
17803.11*A,I40,RICHARD DOWNING,COSHOCTON,OH,AGL,DET,PU,40-18-36.6000N,081-51-08.7000W,PU,,General Aviation,,N,100LLA,,22,19550 
27625.*A,SUW,RICHARD I BONG,SUPERIOR,WI,AGL,CHI,PU,46-41-22.8627N,092-05-40.7111W,PU,,General Aviation,,N,100LLA,INSTR  PAJA  RNTL,34,19250 
19279.1*A,RVS,RICHARD LLOYD JONES JR,TULSA,OK,ASW,AOK,PU,36-02-22.6000N,095-59-04.7000W,PU,,Reliever,,Y,100LLA,AMB  AVNCS  CHTR  INSTR  RNTL  SALES,233,202421 
17452.*A,4E8,RICHARDTON,RICHARDTON,ND,AGL,DMA,PU,46-53-44.9400N,102-21-24.2800W,PU,,NON-NPIAS,,N,,,0,34 
12484.01*A,7U8,RICHEY,RICHEY,MT,ANM,HLN,PU,47-37-35.1000N,105-04-46.5000W,PU,,NON-NPIAS,,N,,AGRI,2,400 
25270.*A,RIF,RICHFIELD MUNI,RICHFIELD,UT,ANM,DEN,PU,38-44-02.8000N,112-06-05.7000W,PU,,General Aviation,,N,100LLA,,24,10686 
27530.4*A,93C,RICHLAND,RICHLAND CENTER,WI,AGL,CHI,PU,43-17-00.0870N,090-17-53.8150W,PU,,General Aviation,,N,100LL,INSTR,12,9200 
26386.1*A,RLD,RICHLAND,RICHLAND,WA,ANM,SEA,PU,46-18-20.3000N,119-18-15.1000W,PU,,General Aviation,,N,100LLA,INSTR  RNTL,150,29000 
12049.*A,MO1,RICHLAND MUNI,RICHLAND,MO,ACE,NONE,PU,37-52-29.6000N,092-24-29.0000W,PU,,NON-NPIAS,,N,,,2,490 
